cluster,gene,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,auc
0,Slfn4,0,1.0473960937236935,67.83047426841574,37.5886524822695,0,0.6828201869376417
0,S100a6,0,1.1025977709356267,88.25428859737639,74.30531333565864,0,0.7261297497733057
0,Mxd1,0,1.5055193470262416,84.27850655903129,42.39041971863737,0,0.7897568055529647
0,Spi1,1.193575919689285e-91,0.3529849878241311,63.59233097880929,67.6549238460644,1.5584154252195059e-90,0.6024931276031429
0,Adprh,2.0514977653664656e-22,0.27908534002737906,38.36528758829465,39.44890129054761,7.297898157602989e-22,0.5441041105796841
0,Adgre5,1.4286726865378037e-56,0.3260379254057617,57.820383451059534,59.48145564469248,1.0411771383608201e-55,0.5787120710038762
0,Cdkn1b,2.6342477510680913e-19,0.2530132512938476,31.725529767911198,30.891756772468316,8.74554782598994e-19,0.5379787697462255
0,Fam32a,5.363713338608059e-34,0.3080680085600838,35.1765893037336,32.193930938262994,2.46146940721768e-33,0.5524758989491636
0,Slc2a3,1.774841329613727e-107,0.4484295848371582,33.88496468213925,20.13719334961051,2.8834505807630455e-106,0.586414270698817
0,Cyp4f18,2.4027353141953757e-65,0.3938640764261354,46.3773965691221,40.565050575514476,2.0452852659131273e-64,0.5791939101723675
0,Cd33,0,0.8640457816266636,63.08779011099899,40.85571445180793,0,0.6844712398799989
0,Lbr,9.313997505493977e-25,0.27074122859517635,38.22401614530777,38.22811301011511,3.484763236374123e-24,0.5462404988695493
0,Cd44,1.022530023271111e-77,0.3586151547612728,62.82542885973764,64.8180444134403,1.0704288412804017e-76,0.5938297133215331
0,Mmp8,0,1.325535909601288,71.48335015136226,34.647134054179745,0,0.7193381052657266
0,G0s2,0,1.5513343716530485,73.50151362260343,38.69317521218463,0,0.7284457337288943
0,Fxyd5,0,1.0861731367093528,95.5196770938446,84.17625857458435,0,0.7799728307001121
0,Mcemp1,2.3776279866031597e-90,0.45802545212652046,42.361251261352166,31.542843855365653,3.029648612232602e-89,0.5887661784804081
0,Csf1,1.7092748194598484e-100,0.444182166598569,31.503531786074674,17.16079525636554,2.5023421179767397e-99,0.579974965950384
0,Gadd45b,1.4214111226608428e-45,0.4034637201966742,40.96871846619577,34.414602953144986,8.314853916731689e-45,0.5630811708351562
0,Nfe2l2,5.980499736965644e-61,0.3940831489958262,48.092835519677095,45.273805371468434,4.7148326452471147e-60,0.5779607679439335
0,Slpi,0,1.3354085103609807,78.08274470232088,51.70329031507964,0,0.7322516296241807
0,Mmp9,0,0.8772405890047392,60.82744702320888,31.217300313916986,0,0.6741194996334291
0,Hist1h2bc,1.605124975875034e-35,0.34275546271731705,35.37840565085772,31.135914428554816,7.617682412695998e-35,0.5533914520300188
0,Kdm6b,2.1705294379919867e-28,0.27608743818122844,30.79717457114026,27.02011394023951,8.808546045223477e-28,0.5452664727812492
0,Gabarap,3.714189054188372e-134,0.3875743036279442,73.21897073662966,76.40971980002325,8.475506820626366e-133,0.6259462473035132
0,Ndel1,3.573340234044239e-53,0.3452399940151074,31.402623612512613,23.76467852575282,2.4310637757489702e-52,0.5614117570868898
0,Lsp1,1.1196822443948401e-99,0.4270972014544028,73.31987891019173,69.14312289268689,1.6172971233933135e-98,0.6077278578946362
0,Ccl6,1.0924006403944048e-274,0.802249122249461,83.71342078708376,76.24694802929892,9.210603772383061e-273,0.6814786162311167
0,Lyst,1.305207620895977e-52,0.32862879995544936,31.16044399596367,23.043832112545054,8.790801287448045e-52,0.5606228759685912
0,Nudt4,2.2466751594891863e-109,0.48783888439299755,41.06962663975782,28.58969887222416,3.7554805942187186e-108,0.5957996107509147
0,Srgn,0,1.5733007324152979,99.71745711402623,94.09371003371702,0,0.8685770351956118
0,Plek,3.347109572242591e-107,0.5161207345698208,57.4167507568113,51.55214509940704,5.41656840536044e-106,0.607467662397222
0,Ube2b,2.1988196168365042e-67,0.38136455827206783,51.46316851664985,51.00569701197535,1.9325526618224157e-66,0.5839390463479536
0,Btg2,0,0.848776742629199,83.87487386478305,76.56086501569584,0,0.7041456822599771
0,Tspan13,1.4550855522819097e-53,0.3774883875718624,40.94853683148335,36.4608766422509,9.956628044541387e-53,0.5692860790716026
0,Rflnb,4.527982046807849e-70,0.3542535891487673,30.05045408678103,19.439600046506218,4.171277683342653e-69,0.5675131408815838
0,Per1,6.853400468528878e-34,0.3083435803036355,39.27346115035318,37.56539937216603,3.142205158593895e-33,0.5546079346134746
0,Pygl,1.6917677962152508e-129,0.5169639550831304,45.893037336024214,31.461457970003487,3.6718447116284404e-128,0.6077248192692493
0,Dhrs7,4.066062280626824e-34,0.3097144006790057,36.14530776992936,32.56598069991861,1.8714871781278866e-33,0.552864760873674
0,Rdh12,0,0.8051884442923991,47.32593340060545,20.032554354144867,0,0.6581330685622996
0,Arg2,3.435672724255344e-260,0.7103444917010717,45.085771947527746,20.95105220323218,2.597431236182467e-258,0.6434350850480742
0,Fos,9.594006896623428e-189,0.5493776980467207,95.35822401614531,93.23334495988838,4.1429120406200435e-187,0.6508534372425894
0,Tnfaip2,0,1.035928045260079,70.07063572149345,44.890129054761076,0,0.7026138161720805
0,Gcnt2,1.769069420633522e-266,0.7131032199803747,47.62865792129162,23.206603883269388,1.396890911092622e-264,0.6488745999192125
0,Emb,5.088896940541981e-66,0.3765959394889338,51.01917255297679,47.61074293686781,4.382830110876063e-65,0.5822404312923978
0,Lcp1,3.1585451622284904e-229,0.4972518772006502,81.3925327951564,82.22299732589234,1.8749998525085737e-227,0.6659359652522041
0,Acod1,7.129449697692406e-143,0.5348906597258654,35.15640766902119,17.253807696779443,1.811346295512801e-141,0.5978365925816947
0,Litaf,2.0346232903480976e-252,0.746511715957128,66.84157416750757,54.57504941285897,1.4626354075383882e-250,0.6686180977008399
0,Dgat1,1.6674585346574285e-43,0.29222896341616356,25.610494450050453,18.114172770608068,9.413231078650527e-43,0.5505646857058252
0,Grina,0,1.5523088994674212,91.5640766902119,64.08557144518079,0,0.8176928597348231
0,Retnlg,0,2.4463592959064973,93.01715438950555,61.957911870712714,0,0.7989784821913675
0,Atg3,2.6906267279040227e-39,0.33954308704418446,37.78002018163471,35.1819555865597,1.3936684423814402e-38,0.5580676031968216
0,St3gal6,9.335765549175557e-40,0.2591735276804901,23.32996972754793,16.27717707243344,4.891689414464791e-39,0.5463627360815412
0,Samsn1,9.295135873795926e-80,0.44383232264487626,44.25832492431887,35.69352400883618,1.0034631709588805e-78,0.5854960309569054
0,Ets2,0,0.8872687769978902,63.83451059535823,39.28612951982328,0,0.6861054102666353
0,Pla2g7,2.9326734102689435e-210,0.6600178558018281,73.60242179616549,60.411580048831524,1.5102357294745224e-208,0.6559437096406902
0,Pim1,0,1.0729119993010656,84.56104944500504,65.7016625973724,0,0.7442705193151572
0,Washc2,7.406308392376555e-29,0.29409080762618045,34.24823410696266,31.810254621555632,3.041894132159545e-28,0.5478527653426825
0,Dusp1,0,0.7900364540628493,95.96367305751767,89.74537844436693,0,0.7092901102364015
0,Lmnb1,0,1.092855892189998,68.39556004036326,35.86792233461226,0,0.7251447189336044
0,Fth1,0,0.7932926096119521,99.71745711402623,99.25590047668875,0,0.7547534132034256
0,Cdk2ap2,7.12183115326028e-83,0.4836776992227627,58.264379414732595,58.55133124055343,8.05920410714481e-82,0.5956657000552936
0,Slc16a3,3.371682649889238e-126,0.4723754316106064,34.89404641775984,19.672131147540984,7.041466209126366e-125,0.5938679131835397
0,Adam8,8.335228276707128e-298,0.8162535259295058,54.16750756811302,28.25252877572375,8.227068766926047e-296,0.6653891886647306
0,Ifitm1,8.817643355625712e-287,0.9572224472953479,51.82643794147326,25.694686664341354,8.06328099942935e-285,0.6590345196056451
0,Taldo1,0,0.671452836226067,83.7941473259334,81.21148703639112,0,0.7017790741015143
0,Ccr1,0,1.2036796256036448,79.07164480322906,49.14544820369724,0,0.7504077213465545
0,Clk1,2.555718399704974e-39,0.25291263861617264,55.418768920282545,61.678874549471,1.3251695592216348e-38,0.5652455168250096
0,Il18rap,2.317296089335429e-84,0.35459048509050356,28.43592330978809,16.45157539820951,2.6858390321547122e-83,0.5711230865019216
0,Il1r2,0,1.8774681630042849,90.75681130171543,48.622253226369025,0,0.8069427075982412
0,Stk17b,0,1.0805247375645268,89.94954591321897,76.30508080455762,0,0.7674371987112005
0,Ogfrl1,7.005841172238349e-39,0.33068375017248364,39.233097880928355,36.774793628647835,3.59069209719935e-38,0.5584601255503695
0,Cxcr2,0,1.6914106844323777,86.53884964682139,38.20485990001163,0,0.8144671301098328
0,Ptprc,8.160154348078008e-162,0.42740729425389645,79.33400605449042,81.72305545866759,2.612194583008292e-160,0.6390736017249068
0,Adipor1,1.872019392211778e-243,0.690010148014877,67.00302724520685,57.24915707475875,1.2253352195390409e-241,0.6663209203726458
0,Ncf2,1.4212321699701807e-100,0.45192933185652684,56.34712411705348,54.56342285780723,2.0892616881600652e-99,0.60457377647519694
0,Sell,1.2485867318447676e-221,0.7222194577943162,64.17759838546922,46.64573886757354,7.010405819678308e-220,0.6549256997432186
0,Apbb1ip,4.9428034189070486e-27,0.2574354739558271,45.95358224016145,49.25008719916289,1.9514658641027782e-26,0.5514004132765169
0,Lcn2,0,1.3827171349244205,75.66094853683148,46.262062550866176,0,0.7034053135585694
0,Cytip,7.24704451429763e-50,0.3059656362176726,54.81331987891019,56.57481688175794,4.605409765051736e-49,0.5730992254320978
0,March7,4.081895909613259e-123,0.5436786781362636,49.22300706357215,39.34426229508197,8.23430632277458e-122,0.6096409952096481
0,Snap23,1.7209045554447237e-134,0.5444695735438415,52.16952573158425,42.332286943378676,3.941441897566907e-133,0.6165964087202214
0,Gpcpd1,0,0.9987775187389872,67.85065590312816,42.681083594930826,0,0.7103817628039637
0,Hdc,0,1.6087691382596085,85.44904137235116,40.42553191489361,0,0.794637659174402
0,Il1b,0,2.248198702783964,97.53784056508577,68.80595279618649,0,0.8390717128496663
0,Tpd52,0,0.794701107443621,72.7547931382442,61.34170445297058,0,0.695807811519816
0,Ccnl1,2.7521805856894044e-48,0.28283385843149156,59.334006054490416,66.02720613882107,1.702860390742601e-47,0.5733394528198268
0,S100a11,0,1.5325233628174826,93.4409687184662,74.40995233112429,0,0.8013811666937093
0,Txn1,3.703961583765474e-246,0.6659778999188843,80.24217961654894,76.23532147424717,2.496711015528418e-244,0.6715615402006032
0,Glipr2,7.4567468254760804e-96,0.41675091646637824,33.90514631685166,21.497500290663876,1.0355760122281773e-94,0.5825250413822062
0,Rnf11,4.0645915286066476e-33,0.27092539816363786,26.498486377396567,21.055691198697826,1.838490363539428e-32,0.5455386233337569
0,Plk3,1.3260115047265758e-125,0.5458882500687912,44.76286579212916,31.112661318451345,2.7416362557825533e-124,0.60551928172058
0,Csf3r,0,1.8223448911869609,92.4117053481332,49.54075107545634,0,0.841476966691621
0,Fgr,7.99942874967311e-33,0.29465214872760703,32.472250252270435,28.46180676665504,3.5947568435522904e-32,0.5497579365316801
0,Bst1,1.6500125403858716e-66,0.32825196568211845,27.547931382441977,17.48633879781421,1.4324873269465194e-65,0.5633453435295054
0,Fosl2,4.896142825855557e-68,0.40322984956509617,36.24621594349142,27.84559934891292,4.361810906429272e-67,0.5734718852652597
0,Klf3,9.022419380699639e-73,0.4240699123937025,46.19576185671039,41.006859667480526,8.657972116363508e-72,0.5838049831344558
0,Actb,5.355807570260141e-158,0.26722885879867153,99.97981836528758,99.72096267875828,1.6385609064585546e-156,0.6378873294131546
0,Zyx,2.435026931698162e-301,0.7813791934264716,71.82643794147326,60.690617370073255,2.4720989743725873e-299,0.686808869641915
0,Clec4e,3.7398021784374583e-250,0.8451279764507054,59.07164480322906,35.926055109870944,2.6276864289343195e-248,0.6582638467753791
0,Clec4d,0,1.579526627371613,86.19576185671039,45.773747238693176,0,0.7866601647122674
0,Scnn1a,3.868211768536789e-93,0.32084931367397485,21.99798183652876,10.254621555633065,5.172797382732019e-92,0.5646309871039096
0,Tnfrsf1a,3.599499814098098e-37,0.31654031902694213,40.484359233097884,39.669805836530635,1.777101208337872e-36,0.5580609158745417
0,Cd9,1.4259384061549523e-50,0.3417790516781365,46.740665993945505,42.320660388326935,9.183678398832763e-50,0.5698897330948892
0,Pglyrp1,8.563823063016661e-200,0.7128476055792561,54.228052472250255,31.170794093710036,4.112122993174004e-198,0.6370994924557032
0,Siglece,1.7314263846027153e-25,0.2527764932081807,28.41574167507568,24.54365771421928,6.594054274111673e-25,0.5414078643613942
0,Iqgap1,7.451953825171974e-139,0.47248250309329,66.92230070635722,66.71317288687362,1.8030393725048881e-137,0.6267613849608692
0,Tyrobp,0,0.783495548416882,97.65893037336025,95.26799209394257,0,0.7701252558927335
0,Gsr,0,0.9677053132846634,77.598385469223,57.167771189396575,0,0.7267042259535916
0,Hp,0,1.4607339447786538,89.18264379414732,56.725962097430525,0,0.7819044696067655
0,Map1lc3b,2.2237143004389141e-296,0.7674437533282876,72.6135216952573,63.51587024764562,2.177576606095162e-294,0.6859595093194876
0,Crispld2,1.1891377904761955e-167,0.5431920681575527,37.94147325933401,19.288454830833622,4.035119271830069e-166,0.6097437805263063
0,Ddx6,2.2936779426155417e-28,0.28793743791551407,41.19071644803229,42.123008952447385,9.3067946927693909e-28,0.5509529375588293
0,Anxa2,3.24390396522611e-173,0.5867406694271666,68.71846619576185,60.86501569584932,1.1676645922875405e-171,0.640971498984407
0,Ptgs2,9.333197013348514e-248,0.8732655264471599,51.160443995963675,26.34577374723869,6.360126282548427e-246,0.6479461414795712
0,Trib1,3.1626120106030205e-71,0.4299232021674829,43.85469223007063,37.05383094988955,2.966200925329145e-70,0.5810917839675789
0,Csrnp1,2.3167298070376943e-156,0.596569516149974,48.81937436932392,33.9030345308685,6.976273667124524e-155,0.6209022230184438
